id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15503253,Beautiful 2 Room Apartment,99582231,Ann-Margret,,Hägersten-Liljeholmens,59.31621,18.00849,Entire home/apt,650,11,7,2020-04-30,0.13,1,118
15503560,"Sea view, modern apartment in the best part of HS",16317795,Joakim,,Södermalms,59.30733,18.10531,Entire home/apt,5000,1,23,2019-05-27,0.41,1,180
15525125,Mitt i stan,99823103,Galina,,Norrmalms,59.34771,18.06293,Entire home/apt,630,1,5,2018-01-01,0.09,1,168
15526966,Your own house 13 minutes from Stockholm City,95651930,Levente,,Enskede-Årsta-Vantörs,59.29188,18.06577,Entire home/apt,1538,5,3,2019-08-04,0.06,1,32
15532547,Cozy apartment on trendy Södermalm,99452541,Joy,,Södermalms,59.31735,18.06845,Entire home/apt,1180,4,19,2018-03-24,0.33,2,47
15540550,Fin 2-rumslägenhet nära city,70120061,Helena,,Hägersten-Liljeholmens,59.30661,18.00725,Entire home/apt,1400,1,0,,,2,180
15628102,Creative Apartment in Trendy Södermalm Neighborhood,9382722,Deo,,Södermalms,59.3107,18.08182,Entire home/apt,2000,2,36,2019-10-17,0.74,1,0
15638638,Charming 4 room flat in Hornstull,100867191,Massimiliano,,Södermalms,59.3167,18.03359,Entire home/apt,1800,6,4,2017-08-27,0.08,1,19
15645785,Room P in a house full of students,906001,Mariam,,Spånga-Tensta,59.39358,17.91671,Private room,200,30,5,2021-05-03,0.10,8,205
15762487,Luxury Comfort 2 Bed flat in the heart of Vasastan,73158253,Sara,,Norrmalms,59.34041,18.04891,Entire home/apt,2850,2,25,2019-10-19,0.65,1,0
15765286,"Modern apartment in Södermalm, Stockholm.",53698841,Victor,,Södermalms,59.31385,18.06139,Entire home/apt,950,3,39,2019-09-06,0.75,1,168
15765604,Room in cosy villa with terrace and large garden,101937331,Paulina,,Älvsjö,59.27245,17.99091,Private room,405,1,6,2018-05-06,0.12,2,0
15778369,Södermalm Funky,738317,Mari,,Södermalms,59.30779,18.0827,Private room,1026,2,0,,,2,174
15794969,Room S in a house full of students,906001,Mariam,,Spånga-Tensta,59.39181,17.917,Private room,193,30,8,2021-06-06,0.31,8,193
15798474,Apartment in Stockholm city,95076982,Karolina,,Hässelby-Vällingby,59.36754,17.83156,Entire home/apt,539,1,1,2019-08-29,0.04,2,0
15819728,"Trendy room with own balcony near water, Stockholm",100343166,Anna,,Kungsholmens,59.33866,18.00517,Private room,890,2,75,2019-06-18,1.49,1,138
15853918,Nice and cozy flat,102727874,Carlos,,Enskede-Årsta-Vantörs,59.27383,18.05761,Entire home/apt,1000,7,0,,,1,0
15855356,Lovely apartment in the heart of Stockholm,72076279,Violetta,,Östermalms,59.33278,18.08647,Entire home/apt,1450,2,56,2019-09-24,1.03,2,68
15869600,AAA location in old town,78393845,Sofia Co-Host,,Södermalms,59.32304,18.07228,Entire home/apt,825,1,330,2021-02-24,6.06,4,326
15878405,Central and cosy room!,13621799,Victoria,,Kungsholmens,59.33038,18.03701,Shared room,305,2,74,2021-01-13,1.46,1,36
15925433,trendy apartment in Södermalm,48889372,Josef,,Södermalms,59.30799,18.08104,Entire home/apt,990,3,66,2018-10-07,1.33,1,36
15977506,"The travelers' ""warm home” in Stockholm",103800827,Weihong,,Spånga-Tensta,59.36919,17.89576,Private room,200,3,21,2019-07-01,0.56,2,288
15986855,Room Be in a house full of students,906001,Mariam,,Spånga-Tensta,59.39172,17.91838,Private room,200,30,8,2017-09-30,0.16,8,219
16006742,Beautiful little cottage in Stockholm Mälarhöjden,11325648,Angelica,,Hägersten-Liljeholmens,59.29806,17.95187,Entire home/apt,1000,1,2,2016-11-17,0.04,2,179
16046785,Vasastans pärla,104459636,Richard,,Norrmalms,59.34294,18.05693,Entire home/apt,2995,2,5,2017-07-13,0.09,1,261
16078050,A lovely apartment in Stockholm,37650537,Joakim,,Hägersten-Liljeholmens,59.31007,17.99192,Entire home/apt,900,4,4,2018-01-15,0.07,1,91
16080878,A room with a view!!!,91541035,Crafoord,,Norrmalms,59.33669,18.04754,Shared room,167,1,94,2019-10-13,1.91,3,360
16082663,Unique and charming apartment in 2 levels.,8760629,Linda,,Enskede-Årsta-Vantörs,59.28306,18.09268,Entire home/apt,1125,1,12,2019-11-10,0.24,1,141
16083846,"Big room, perfect location, central Stockholm",104822809,Delphi,,Enskede-Årsta-Vantörs,59.29723,18.0786,Private room,338,2,18,2018-09-03,0.37,1,0
16097726,Cozy 2 bedroom appartment in Södermalm,45603233,Ingrid,,Södermalms,59.31068,18.06662,Entire home/apt,1300,3,40,2019-09-23,0.80,1,75
16125988,Turn of the century flat in the heart of Stockholm,38740732,Anna,,Norrmalms,59.33836,18.05033,Entire home/apt,1050,1,66,2019-08-26,1.34,1,0
16142460,Comfortable & cosy,105330509,Ida,,Södermalms,59.31065,18.05931,Entire home/apt,750,2,21,2019-04-22,0.38,1,28
16146458,Fresh room in apartment close to the city center,105366837,Alex,,Enskede-Årsta-Vantörs,59.29432,18.04842,Private room,450,1,40,2018-06-12,0.76,1,323
16153390,Light & cozy stay close to nature and city center!,105426202,Julia,,Enskede-Årsta-Vantörs,59.29639,18.04726,Entire home/apt,500,3,19,2017-06-07,0.34,1,163
16181847,"Non smoker's, big'n beautiful room with a balcony",5872855,Julia,,Hässelby-Vällingby,59.36002,17.86623,Private room,304,7,1,2018-08-16,0.03,1,0
16187870,"Cozy space, close to Nature and the City Center",1003023,Paul,,Bromma,59.33864,17.93869,Entire home/apt,426,5,5,2018-11-26,0.10,1,262
16204857,Cozy and bright apartment at a an amazing location,105848991,Magnus,,Södermalms,59.31602,18.05133,Entire home/apt,732,14,14,2017-09-10,0.29,1,28
16236765,Modern flat with balcony in the heart of Sthlm,19888679,Ebba,,Östermalms,59.34224,18.07877,Entire home/apt,957,2,5,2016-12-09,0.10,2,3
16250817,Apartment in Södermalm,106255264,Daniel,,Södermalms,59.31061,18.07641,Entire home/apt,5000,2,108,2019-08-12,1.93,1,89
16345661,Perfect family home in the heart of Södermalm,5602932,Kajsa,,Södermalms,59.30869,18.07951,Entire home/apt,1200,7,2,2017-03-14,0.04,1,0
16351239,Room V in a house full of students,906001,Mariam,,Spånga-Tensta,59.39367,17.91803,Private room,200,30,9,2019-11-30,0.17,8,223
16370366,"Lovely room, close to the City!",9589071,Suz,,Enskede-Årsta-Vantörs,59.26685,18.04101,Private room,350,3,13,2017-12-31,0.24,2,364
16392682,Takvåning med stor balkong!,35358860,Jessica,,Södermalms,59.31748,18.03997,Entire home/apt,1829,2,30,2019-07-06,0.54,1,180
16399289,Beautiful apartment in central Stockholm,107436444,Arthur,,Södermalms,59.3194,18.0351,Entire home/apt,1200,3,73,2020-03-09,1.40,1,0
16413373,Totally renovated with an amazing sea view,3316808,Rickard,,Kungsholmens,59.33659,18.02867,Entire home/apt,950,2,5,2018-08-19,0.10,1,0
16426006,2-bedroom apartment close to city & nature reserve,107684212,Klara,,Skarpnäcks,59.26638,18.1354,Entire home/apt,720,2,21,2018-08-24,0.40,1,0
16435709,In the heart of old town,78393845,Sofia Co-Host,,Södermalms,59.32274,18.07195,Entire home/apt,714,1,276,2021-04-19,5.03,4,324
16437808,"Trevligt boende nära t-bana, natur, litet centrum.",5426620,Bo,,Skarpnäcks,59.27525,18.13436,Private room,200,15,14,2017-06-11,0.28,4,261
16466346,Modern flat very near subway and parks.,23649472,Elin,,Skarpnäcks,59.27686,18.12513,Entire home/apt,1650,7,4,2017-01-04,0.08,1,61
16481175,Seawiew appartment nearby city,108200418,Daniela,,Bromma,59.33143,17.98876,Entire home/apt,929,1,0,,,1,0
16488924,Middle of Old Town,78393845,Sofia Co-Host,,Södermalms,59.32294,18.07122,Entire home/apt,732,1,300,2021-05-15,5.99,4,230
16504519,Giant 4 BDR Penthouse Lifestyle Loft in Old Town,43785017,Fredrik,,Södermalms,59.32198,18.07357,Entire home/apt,2500,1,339,2021-07-04,6.55,1,227
16504836,Globe/Tele2arena Events; The perfect stay!,108326976,Ylva,,Enskede-Årsta-Vantörs,59.29158,18.07334,Private room,351,1,250,2019-08-21,4.86,1,16
16630682,Light Rooftop Apartment in city center,109467648,Gracia,,Norrmalms,59.34403,18.02995,Entire home/apt,1300,5,21,2019-10-11,0.39,1,200
16648800,Cozy Apt w balcony min from the ❤️Of Stockholm city,67738361,Julie,,Hägersten-Liljeholmens,59.29584,18.00774,Entire home/apt,861,5,3,2020-12-01,0.08,1,194
16657363,Barbaras place,24034359,Helena,,Norrmalms,59.34464,18.05605,Private room,441,2,91,2020-02-16,2.36,1,37
16712348,"Beautiful..! 2 Level House, 200m from the water.",110746279,Martin,,Bromma,59.339,17.96526,Entire home/apt,2500,2,51,2019-10-12,1.10,1,352
16714619,Right in the heart of popular SOFO,5772146,Lina,,Södermalms,59.31337,18.07689,Entire home/apt,1800,3,38,2019-08-10,0.74,1,8
16715424,Modern & spacious town house with sunny garden,110773577,Lotte,,Hässelby-Vällingby,59.37472,17.88304,Entire home/apt,1350,14,1,2017-08-07,0.02,1,323
16782674,Quiet Relaxing Room!,111481874,Nayla,,Rinkeby-Tensta,59.38639,17.92993,Private room,299,1,108,2020-02-09,2.02,1,228
16785197,Affordbale private room in great location,108676998,Satya,,Rinkeby-Tensta,59.41933,17.902,Private room,280,25,0,,,1,365
16802149,Design villa with sauna and swimming pool,1750667,Jakob,,Hägersten-Liljeholmens,59.29539,17.99455,Entire home/apt,1800,5,26,2019-11-13,0.49,1,331
16825476,Family house,35207118,Sabrina,,Hässelby-Vällingby,59.36655,17.87162,Private room,450,1,1,2017-02-09,0.02,1,0
16837456,Premium Stockholm City 2 room apartment!,78598934,Robert,,Östermalms,59.35761,18.09671,Entire home/apt,540,3,15,2017-12-29,0.34,1,0
16837838,Great apartment in Stockholm City,6192702,Susanna,,Östermalms,59.34668,18.10111,Entire home/apt,929,1,266,2021-03-28,5.03,3,341
16855800,New studio  - like a hotel room with a kitchen,49383117,Anna,,Enskede-Årsta-Vantörs,59.28187,18.04983,Entire home/apt,550,5,185,2020-11-07,3.66,1,62
16909241,Cozy! 20 min to city. 10 min to globen and tele2.,112884897,Robin,,Enskede-Årsta-Vantörs,59.26316,18.04427,Entire home/apt,600,4,8,2019-03-24,0.31,1,65
16918638,Nice and trendy apartement close to Odenplan,61955837,Malena,,Norrmalms,59.34827,18.05584,Entire home/apt,650,1,40,2018-10-19,0.80,1,90
16919257,"Charming apartment in central birkastan, stockholm",27943654,Malin,,Norrmalms,59.34079,18.03165,Entire home/apt,1100,50,0,,,1,318
16921924,Peaceful bed and breakfast on Stora Essingen,59319357,Betty,,Kungsholmens,59.32462,17.99257,Private room,500,2,12,2017-06-09,0.25,1,89
16925965,A nice new renovated cozy apartment,45134274,Malek,,Södermalms,59.32849,18.06965,Entire home/apt,795,7,0,,,1,178
16978448,Parkview pearl of the south,113622052,Ric,,Södermalms,59.31587,18.0877,Entire home/apt,850,6,12,2018-07-25,0.24,1,60
16985253,Lovely house 9 minutes from the Old Town!,4563569,Eva,,Skarpnäcks,59.28531,18.10477,Entire home/apt,1743,7,10,2019-08-02,0.27,1,185
16991881,Trevligt rum med närhet till city,111950299,Petra,,Norrmalms,59.3479,18.04851,Private room,428,1,146,2018-12-03,2.70,1,0
17006375,3 room and kitchen close to inner city,70942841,Appartement I Bromma,,Bromma,59.33409,17.94778,Entire home/apt,890,3,154,2019-09-25,2.92,9,239
17042544,Family house from 1906 suitable for 1-2 families.,36622692,Eva,,Bromma,59.35987,17.95194,Entire home/apt,2100,4,8,2018-04-04,0.16,1,241
17073334,Välkomna till trivsam villa nära Stockholms City,33545089,Anna,,Hägersten-Liljeholmens,59.30206,17.96947,Entire home/apt,1000,6,12,2019-06-04,0.28,1,25
17169045,Big Cozy Apartment in Central Trendy Södermalm,46087153,Blenda,,Södermalms,59.30974,18.0654,Entire home/apt,3650,7,5,2018-06-18,0.10,1,363
17229248,Longstay rental in the heart of Stockholm,116044429,Guven,,Norrmalms,59.33708,18.05226,Private room,529,1,110,2021-04-03,2.57,7,12
17236206,Calm and beautiful room in Gamla stan / Old town,116105546,Michael,,Södermalms,59.32489,18.07275,Private room,525,3,51,2019-10-25,0.95,1,63
17244170,Beautiful apartment  in Old Town,105585201,Karl,,Södermalms,59.32317,18.06954,Entire home/apt,1400,5,6,2017-07-23,0.12,1,0
17267426,Lovely historic apartment,1438604,Alina,,Södermalms,59.31744,18.06195,Private room,410,2,3,2021-06-27,0.06,1,50
17272280,Cosy studio apartment close to Telefonplan,103085197,Rebecka,,Älvsjö,59.28574,18.00969,Entire home/apt,250,2,4,2019-02-11,0.94,1,46
17282454,"Nice room in big apartment, Stockholm City centre",30786360,David,,Norrmalms,59.34463,18.04537,Private room,750,1,27,2019-09-16,0.67,1,201
17295671,Våning nära vattnet och centrum.,95108482,Per,,Kungsholmens,59.32854,18.03685,Entire home/apt,1000,14,4,2017-07-22,0.11,1,181
17336197,Small studio with a lovely seaview,60767917,Johanna,,Södermalms,59.31604,18.03303,Entire home/apt,850,5,37,2019-10-24,0.77,1,200
17427215,15 min city WIFI tram to bus Arlanda airport 7 min,117890263,Helena,,Hägersten-Liljeholmens,59.31843,18.00607,Private room,380,2,56,2019-06-16,1.11,1,293
17457981,Nice house close to communication and nature,118204764,Kristian,,Älvsjö,59.27501,17.99607,Entire home/apt,1999,5,11,2018-08-03,0.30,1,47
17471902,Royal Haga Apartment,113779852,Anna,,Norrmalms,59.34576,18.05593,Entire home/apt,1900,2,0,,,2,89
17486765,Royal Room in Stockholm City And Apartment,113779852,Anna,,Norrmalms,59.34504,18.05124,Entire home/apt,1250,2,2,2017-05-14,0.04,2,88
17489153,Cozy accommodation in central Stockholm,118490597,Hans,,Södermalms,59.30815,18.07795,Private room,350,5,299,2020-01-02,6.01,1,18
17506567,Bright 1 bedroom apartment city center Kungsholmen,29697741,Paulina,,Kungsholmens,59.33621,18.03196,Entire home/apt,1100,6,15,2017-08-28,0.29,1,70
17539073,"Nice private room with double bed, close to city",110918589,Tina,,Spånga-Tensta,59.38151,17.91239,Private room,244,2,20,2020-02-24,0.42,1,113
17553993,Unique apartment right in Stockholm city center,119124250,Anneli,,Norrmalms,59.33741,18.0645,Entire home/apt,2500,2,54,2019-08-25,1.08,1,362
17565551,"Renovated Villa in Bromma, 10 min from city",25463586,Johan,,Bromma,59.35151,17.9052,Entire home/apt,3588,5,9,2018-07-06,0.19,1,106
17567117,Villa 10 minutes from central Stockholm,11413166,Peter,,Enskede-Årsta-Vantörs,59.28093,18.08913,Entire home/apt,2500,5,5,2019-08-05,0.10,1,47
17597613,Charming apartment in a popular neighborhood.,36079122,Emma,,Södermalms,59.31764,18.02967,Entire home/apt,1600,4,5,2017-10-28,0.10,1,71
17666349,"Small charming villa,  Långsjö, Stockholm",120251168,Paul,,Älvsjö,59.26615,17.98054,Entire home/apt,1395,5,4,2019-07-13,0.11,1,4
17698855,"Cosy 4 bedroom apartment in Vasastan, Stockholm",116062747,Antonella,,Norrmalms,59.3424,18.0301,Entire home/apt,1600,3,11,2017-07-07,0.22,1,0
17700777,"Sandsborg Guest House
City close 
Premium Room",65225221,Eva,,Enskede-Årsta-Vantörs,59.28706,18.09446,Private room,385,2,32,2019-06-29,0.80,4,65
17717264,Award winning penthouse with amazing views,8240220,Martin,,Södermalms,59.31098,18.08822,Entire home/apt,1035,3,5,2018-01-20,5,1,38
17720759,Cosy place with balcony - 5 minutes to Metro!,42656691,Anna,,Enskede-Årsta-Vantörs,59.25974,18.0494,Entire home/apt,273,2,38,2019-08-09,1.15,1,0
17732905,Spacious house with panoramic view of Lake Mälaren,13642609,Helena,,Hägersten-Liljeholmens,59.30135,17.94566,Entire home/apt,3000,3,15,2018-06-14,8.65,1,161
17733829,Designed and cosy apartment by the sea near SoFo,15798972,Jenny,,Södermalms,59.3051,18.10635,Entire home/apt,1800,2,20,2019-08-27,0.53,1,8
17740917,City Backpackers - Comfortable 6-bed Apartment,4380521,Joakim,,Norrmalms,59.33595,18.05527,Entire home/apt,1920,1,13,2018-01-03,0.42,3,291
17742573,Beautiful appartment in great location,16140991,Erika,,Enskede-Årsta-Vantörs,59.29372,18.07703,Entire home/apt,870,4,12,2019-08-02,0.47,1,123
17746456,2 floor villa close to city - quiet neighbourhood,121066315,Per,,Bromma,59.33765,17.97517,Entire home/apt,1450,4,20,2018-07-12,0.82,1,106
17782166,Modernt o rymligt radhus nära city,69209857,Alessia,,Farsta,59.26548,18.11756,Entire home/apt,1400,3,3,2017-05-29,0.06,1,306
17793245,"Nice small apartment, own entrance.",8843068,Mihail,,Rinkeby-Tensta,59.40446,17.9394,Entire home/apt,259,2,118,2019-12-03,2.34,1,309
17798099,"Stylish apt, dream location!",23967275,Nick,,Södermalms,59.31846,18.06993,Entire home/apt,1450,3,10,2018-08-29,0.19,1,177
17808076,Unique Hornstull/Södermalm apartment,29359040,Jonas,,Södermalms,59.31835,18.03731,Entire home/apt,1271,5,13,2020-08-01,0.36,1,0
17816981,Enjoy the historical surroundings in Gamla Stan!,3242909,Christina,,Södermalms,59.32428,18.06819,Entire home/apt,3200,3,15,2020-01-22,0.48,1,245
17821459,Bright beautiful apartment on Stora Essingen,121839893,Wiveca,,Kungsholmens,59.32189,17.99114,Entire home/apt,750,2,60,2019-12-21,1.23,1,47
17827003,Warm big room with working place.,49727779,Nils,,Hägersten-Liljeholmens,59.30965,17.99307,Private room,339,1,63,2019-10-01,1.25,2,262
17836042,Modern attic apartment in SoFo!,23031113,Johanna,,Södermalms,59.3118,18.07914,Entire home/apt,1300,3,30,2019-10-27,1.11,1,47
17870989,Spacious bedroom in Stockholm with balcony!,84764325,Janusz,,Hägersten-Liljeholmens,59.30707,18.02556,Private room,700,1,127,2019-12-07,2.62,1,360
17916548,UNIQUE Old Town,98254434,Robert O Yasmin,,Södermalms,59.3264,18.07522,Entire home/apt,1464,2,217,2019-12-23,4.48,4,310
17933864,Apartment close to Everything,6144710,Anna,,Södermalms,59.30895,18.06839,Entire home/apt,870,7,9,2018-07-04,0.18,1,91
17994806,Vintage RV ~ Super Cute Urban Living!,10495767,Gurgin,,Östermalms,59.33284,18.08998,Entire home/apt,900,2,2,2017-08-16,0.04,1,90
18002505,Bright and spacious apt early 1900s,12593862,Jack,,Hägersten-Liljeholmens,59.31459,18.00687,Entire home/apt,1000,3,3,2021-07-13,0.06,1,267
18051296,Romantic apartment in the heart of Stockholm,44767166,Fanny,,Norrmalms,59.34097,18.05016,Entire home/apt,1200,2,6,2018-07-15,0.14,1,85
18052233,Charming 2-room apartment. Close to inner city.,70942841,Appartement I Bromma,,Bromma,59.33354,17.94639,Entire home/apt,790,3,89,2019-09-20,1.84,9,49
18052789,Big cozy flat with a perfect location.,17379022,Angelica,,Södermalms,59.31303,18.05366,Private room,1391,1,18,2017-08-24,0.38,1,178
18085106,Central 3-room luxury apart with balcony,4687217,Jonathan,,Kungsholmens,59.33543,18.03281,Entire home/apt,1900,10,3,2020-01-01,0.10,1,132
18089052,Amazing penthouse close to the city,18123443,Ron,,Hägersten-Liljeholmens,59.30345,18.02459,Entire home/apt,1240,180,1,2017-04-24,0.02,1,0
18192068,Spacious apartment in the heart of Stockholm,33173122,Gabriel,,Kungsholmens,59.33079,18.03312,Entire home/apt,1200,3,1,2017-06-08,0.02,1,88
18221204,Modern apartment close Lake Mälaren,125816669,Mathias,,Hägersten-Liljeholmens,59.30279,17.94954,Entire home/apt,1501,5,17,2018-06-22,0.35,1,3
18289932,Beautiful SOFO apartment,3099631,Anna,,Södermalms,59.30829,18.07919,Entire home/apt,1100,1,7,2019-08-04,0.28,1,179
18307650,Large charming apartment downtown Stockholm,13347543,Malin,,Östermalms,59.33665,18.08362,Entire home/apt,2500,5,3,2021-07-17,0.06,1,2
18352839,Cozy and close to Farsta centrum apartment,80107474,Abdi,,Farsta,59.25282,18.08596,Private room,540,1,12,2020-09-01,0.45,2,79
18365928,Newly renovated apartment close to Metro and City,2301820,Tianyang,,Farsta,59.26315,18.08602,Entire home/apt,658,1,229,2020-03-15,4.51,1,48
18369396,Light and quiet home in the heart of Stockholm,18318027,Delphine,,Södermalms,59.31348,18.07093,Entire home/apt,1707,5,7,2019-12-29,0.29,1,4
18419437,Spacious Penthouse in Downtown Stockholm,37455666,Erik,,Kungsholmens,59.33216,18.044,Entire home/apt,3300,2,2,2018-04-10,0.04,1,166
18453248,Cosy villa close to Stockholm City,109484367,Helene,,Spånga-Tensta,59.38091,17.87617,Entire home/apt,1429,2,9,2018-08-19,0.18,1,47
18460707,"Full apartment, great view, close to centre",25648002,Rasha,,Kungsholmens,59.33402,18.00133,Entire home/apt,793,2,4,2019-08-30,0.09,1,0
18469860,Charming family apartment in beautiful area,15253384,Annelie,,Enskede-Årsta-Vantörs,59.28348,18.08607,Entire home/apt,1600,3,27,2019-06-04,0.75,1,291
18470267,Well-located apartment with amazing view,9667648,Fredrik,,Kungsholmens,59.33246,18.02684,Entire home/apt,1200,4,0,,,1,8
